"Area"	"Mean"	"Min"	"Max"	"BX"	"BY"	"Width"	"Height"	"Feret"	"FeretX"	"FeretY"	"FeretAngle"	"MinFeret"	"source"	"pbad24"	"pbad33"
0.096	255	255	255	171.618	84.691	0.447	0.402	0.467	3838	1899	16.699	0.377	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.278	255	255	255	201.667	84.736	0.76	0.537	0.882	4510	1896	149.534	0.537	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.054	255	255	255	168.488	85.63	0.402	0.224	0.412	3768	1915	167.471	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.076	255	255	255	173.988	85.675	0.358	0.268	0.4	3891	1920	26.565	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.07	255	255	255	145.057	85.854	0.402	0.358	0.51	3244	1920	142.125	0.253	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.066	255	255	255	164.821	85.854	0.358	0.268	0.382	3686	1925	20.556	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.064	255	255	255	183.691	86.077	0.402	0.268	0.412	4108	1929	12.529	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.062	255	255	255	158.382	87.642	0.358	0.268	0.382	3542	1963	20.556	0.26	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.06	255	255	255	187.179	87.642	0.358	0.224	0.382	4186	1964	20.556	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.07	255	255	255	185.167	88.492	0.402	0.313	0.412	4141	1980	167.471	0.307	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.076	255	255	255	190.443	88.76	0.402	0.313	0.412	4259	1988	12.529	0.301	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.052	255	255	255	198.85	89.386	0.402	0.179	0.424	4447	2002	18.435	0.179	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.054	255	255	255	186.508	89.833	0.358	0.224	0.4	4171	2014	26.565	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.1	255	255	255	181.813	89.923	0.447	0.313	0.475	4067	2018	41.186	0.313	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.07	255	255	255	184.898	89.967	0.402	0.313	0.405	4135	2015	173.66	0.313	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.052	255	255	255	166.565	90.772	0.358	0.224	0.369	3725	2033	14.036	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.074	255	255	255	180.382	90.817	0.402	0.268	0.44	4034	2036	23.962	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.06	255	255	255	161.646	92.472	0.358	0.224	0.4	3615	2072	26.565	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.054	255	255	255	155.341	92.561	0.358	0.268	0.369	3474	2073	14.036	0.239	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.056	255	255	255	136.919	93.008	0.358	0.224	0.382	3062	2080	159.444	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.124	255	255	255	158.606	94.663	0.447	0.402	0.484	3551	2117	123.69	0.402	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.062	255	255	255	153.463	94.841	0.358	0.224	0.4	3432	2126	26.565	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.052	255	255	255	192.321	96.585	0.313	0.224	0.349	4302	2165	39.806	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.06	255	255	255	189.772	96.675	0.358	0.224	0.4	4244	2166	26.565	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.06	255	255	255	169.785	97.346	0.268	0.313	0.341	3798	2177	113.199	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.068	255	255	255	181.5	98.329	0.358	0.268	0.4	4059	2199	153.435	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.056	255	255	255	179.846	99.581	0.313	0.268	0.361	4022	2232	29.745	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.076	255	255	255	187.224	100.878	0.268	0.447	0.467	4189	2256	106.699	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.052	255	255	255	176.715	101.236	0.358	0.224	0.4	3952	2269	26.565	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.068	255	255	255	152.524	101.504	0.402	0.268	0.412	3411	2274	12.529	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.06	255	255	255	177.565	101.862	0.402	0.268	0.405	3971	2280	173.66	0.255	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.052	255	255	255	182.886	102.041	0.224	0.358	0.369	4092	2290	75.964	0.224	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.062	255	255	255	182.081	102.354	0.358	0.313	0.385	4072	2289	125.538	0.307	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.082	255	255	255	181.813	102.443	0.358	0.313	0.422	4066	2292	147.995	0.313	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.09	255	255	255	183.289	102.488	0.268	0.492	0.523	4101	2292	109.983	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.056	255	255	255	182.305	102.533	0.313	0.313	0.341	4080	2293	113.199	0.285	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.064	255	255	255	183.87	102.533	0.358	0.268	0.4	4112	2294	153.435	0.268	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.056	255	255	255	183.557	102.756	0.313	0.313	0.412	4105	2305	40.601	0.273	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.118	255	255	255	183.691	102.846	0.402	0.492	0.538	4108	2308	41.634	0.402	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.062	255	255	255	166.699	107.183	0.358	0.268	0.422	3728	2402	32.005	0.26	"deltaefpuup_heau24earp33"	"heau24"	"earp33"
0.1	255	255	255	165.268	38.768	0.402	0.358	0.46	3696	873	29.055	0.358	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.094	255	255	255	178.28	39.439	0.402	0.313	0.44	3987	888	23.962	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	175.15	39.931	0.402	0.313	0.412	3917	894	167.471	0.307	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	165.179	41.72	0.447	0.224	0.467	3694	938	16.699	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	158.561	41.898	0.402	0.224	0.424	3546	938	161.565	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.068	255	255	255	165.447	42.524	0.402	0.268	0.44	3700	956	23.962	0.266	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	152.569	42.927	0.402	0.268	0.412	3412	961	167.471	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.088	255	255	255	184.049	44.045	0.447	0.313	0.467	4116	989	16.699	0.307	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	166.967	44.134	0.402	0.313	0.424	3734	992	18.435	0.282	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	153.374	44.179	0.358	0.268	0.369	3430	990	165.964	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.156	255	255	255	147.65	45.341	0.581	0.492	0.707	3302	1024	34.695	0.379	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.086	255	255	255	180.024	45.386	0.447	0.313	0.456	4026	1016	168.69	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	144.386	45.476	0.358	0.224	0.382	3229	1018	159.444	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	147.516	46.191	0.402	0.313	0.424	3299	1038	18.435	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	160.35	46.638	0.447	0.179	0.449	3586	1044	174.289	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.08	255	255	255	161.691	46.728	0.447	0.268	0.456	3616	1048	11.31	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	170.679	47.22	0.447	0.224	0.456	3817	1059	11.31	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	179.756	47.309	0.402	0.313	0.412	4020	1062	12.529	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.068	255	255	255	187.537	47.89	0.402	0.313	0.412	4194	1074	167.471	0.291	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	167.817	48.114	0.447	0.268	0.467	3753	1079	16.699	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.1	255	255	255	160.394	48.337	0.447	0.313	0.467	3587	1082	163.301	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	140.72	48.606	0.402	0.224	0.412	3147	1087	167.471	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	181.679	48.606	0.402	0.268	0.412	4063	1088	167.471	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.084	255	255	255	163.48	48.785	0.447	0.313	0.467	3656	1095	16.699	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	181.187	49.098	0.447	0.313	0.456	4052	1099	168.69	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	158.159	49.187	0.402	0.224	0.412	3537	1103	12.529	0.221	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.092	255	255	255	181.366	49.545	0.447	0.268	0.482	4056	1113	21.801	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.086	255	255	255	178.951	49.724	0.402	0.313	0.44	4002	1117	23.962	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.086	255	255	255	149.618	49.992	0.447	0.268	0.456	3346	1121	11.31	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.08	255	255	255	155.341	50.305	0.492	0.268	0.5	3474	1125	169.695	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.082	255	255	255	159.724	50.439	0.447	0.313	0.456	3572	1131	11.31	0.297	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	168.801	50.752	0.402	0.268	0.424	3775	1138	18.435	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	182.439	50.752	0.402	0.268	0.412	4080	1137	167.471	0.26	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.088	255	255	255	147.337	50.886	0.402	0.268	0.46	3295	1144	29.055	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	186.24	50.886	0.402	0.268	0.424	4165	1142	18.435	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.1	255	255	255	148.008	50.976	0.447	0.268	0.5	3310	1140	153.435	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.086	255	255	255	183.602	51.154	0.447	0.268	0.467	4106	1148	16.699	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	155.073	51.557	0.447	0.268	0.456	3468	1157	11.31	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.062	255	255	255	141.793	51.915	0.402	0.313	0.412	3171	1164	12.529	0.311	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	184.183	52.049	0.447	0.224	0.482	4119	1168	21.801	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	137.813	52.093	0.447	0.224	0.456	3082	1166	168.69	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.084	255	255	255	165.402	52.407	0.447	0.268	0.456	3699	1175	11.31	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.082	255	255	255	184.943	52.764	0.447	0.268	0.467	4136	1184	16.699	0.257	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	155.565	52.854	0.447	0.268	0.456	3479	1183	168.69	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.14	255	255	255	157.175	53.033	0.492	0.537	0.636	3515	1196	39.289	0.36	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.068	255	255	255	190.622	53.569	0.402	0.268	0.412	4263	1199	167.471	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.086	255	255	255	195.272	53.569	0.447	0.268	0.467	4367	1198	163.301	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.104	255	255	255	145.057	53.614	0.447	0.313	0.467	3244	1200	163.301	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.062	255	255	255	169.829	53.837	0.358	0.268	0.382	3798	1205	159.444	0.249	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	154.537	54.374	0.447	0.268	0.467	3456	1219	16.699	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.104	255	255	255	192.455	54.687	0.492	0.313	0.523	4304	1227	19.983	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	185.256	54.911	0.447	0.268	0.467	4143	1232	16.699	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	134.504	55.402	0.447	0.268	0.456	3008	1240	168.69	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	156.415	56.878	0.402	0.179	0.424	3498	1275	18.435	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.062	255	255	255	154.626	56.923	0.358	0.224	0.369	3458	1274	165.964	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	177.654	57.415	0.358	0.313	0.369	3973	1286	165.964	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.056	255	255	255	151.72	57.683	0.358	0.268	0.382	3393	1293	20.556	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	186.463	58.175	0.402	0.268	0.424	4170	1306	18.435	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.094	255	255	255	176.224	58.443	0.447	0.313	0.467	3941	1309	163.301	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	191.203	58.443	0.313	0.224	0.341	4276	1307	156.801	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	188.789	58.756	0.402	0.179	0.412	4222	1317	12.529	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.118	255	255	255	198.715	58.801	0.492	0.402	0.523	4444	1321	19.983	0.38	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	192.768	58.89	0.447	0.268	0.484	4312	1323	33.69	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	201.13	59.516	0.402	0.313	0.447	4499	1338	36.87	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.054	255	255	255	178.102	59.785	0.402	0.224	0.424	3983	1341	18.435	0.193	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.062	255	255	255	169.561	60.545	0.358	0.224	0.4	3792	1358	26.565	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.104	255	255	255	170.724	60.947	0.492	0.358	0.5	3818	1366	169.695	0.349	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	182.215	61.439	0.402	0.224	0.424	4075	1377	18.435	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	135.354	62.154	0.358	0.358	0.422	3027	1397	32.005	0.314	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	176.492	62.289	0.402	0.224	0.412	3947	1394	167.471	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.126	255	255	255	195.451	62.78	0.447	0.402	0.521	4371	1404	149.036	0.38	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	162.138	63.093	0.447	0.268	0.456	3626	1412	168.69	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	169.919	63.093	0.447	0.224	0.456	3800	1412	168.69	0.211	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.088	255	255	255	153.016	63.272	0.447	0.313	0.482	3422	1420	21.801	0.304	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.084	255	255	255	152.524	63.898	0.447	0.313	0.482	3411	1434	21.801	0.291	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	161.959	64.211	0.447	0.268	0.482	3622	1441	21.801	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.084	255	255	255	151.451	64.703	0.492	0.313	0.5	3387	1451	10.305	0.301	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.1	255	255	255	198.313	64.837	0.447	0.313	0.482	4435	1456	21.801	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	146.175	65.687	0.447	0.268	0.456	3269	1472	11.31	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.056	255	255	255	162.63	66.671	0.402	0.224	0.412	3637	1494	12.529	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	173.585	66.715	0.447	0.268	0.456	3882	1494	168.69	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	160.171	66.76	0.447	0.224	0.467	3582	1496	16.699	0.219	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	172.065	66.76	0.447	0.224	0.456	3848	1494	168.69	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.128	255	255	255	132.805	67.118	0.492	0.402	0.523	2970	1507	19.983	0.379	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	130.524	67.61	0.402	0.313	0.44	2919	1512	156.038	0.287	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	143.045	68.459	0.402	0.268	0.424	3199	1531	161.565	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	171.707	68.504	0.447	0.224	0.456	3840	1534	11.31	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.062	255	255	255	199.654	68.638	0.358	0.224	0.382	4465	1536	159.444	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	182.886	68.728	0.447	0.224	0.456	4090	1540	11.31	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.134	255	255	255	201.264	68.728	0.492	0.492	0.56	4501	1537	118.61	0.443	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.104	255	255	255	169.427	68.772	0.492	0.313	0.51	3789	1542	15.255	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.194	255	255	255	201.667	68.996	0.671	0.492	0.769	4510	1544	144.462	0.412	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	202.337	69.354	0.313	0.224	0.361	4525	1555	29.745	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	203.858	69.935	0.313	0.402	0.447	4559	1564	126.87	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.112	255	255	255	179.935	70.606	0.492	0.313	0.51	4024	1583	15.255	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	144.297	70.74	0.447	0.268	0.456	3227	1586	11.31	0.26	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.078	255	255	255	171.484	71.5	0.492	0.268	0.5	3835	1602	10.305	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.068	255	255	255	164.195	71.545	0.358	0.268	0.4	3672	1605	26.565	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	178.37	71.902	0.358	0.313	0.412	3990	1614	40.601	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	186.016	72.037	0.402	0.313	0.424	4160	1615	18.435	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	128.065	72.126	0.402	0.224	0.412	2864	1614	167.471	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	190.577	72.305	0.402	0.224	0.412	4262	1620	12.529	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.1	255	255	255	173.72	72.394	0.447	0.358	0.482	3885	1625	21.801	0.346	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	193.886	73.333	0.358	0.224	0.382	4336	1643	20.556	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	137.5	73.467	0.402	0.179	0.424	3075	1646	18.435	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.056	255	255	255	139.691	73.467	0.358	0.224	0.369	3124	1645	14.036	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.07	255	255	255	151.451	73.467	0.402	0.313	0.44	3387	1647	23.962	0.298	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.056	255	255	255	199.789	73.825	0.313	0.224	0.361	4468	1656	29.745	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.054	255	255	255	176.894	74.317	0.358	0.224	0.369	3956	1664	165.964	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.066	255	255	255	142.285	74.675	0.402	0.224	0.424	3182	1674	18.435	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	133.386	76.463	0.358	0.313	0.447	2983	1710	143.13	0.233	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	140.675	76.463	0.358	0.224	0.4	3146	1710	153.435	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	150.333	76.687	0.402	0.224	0.412	3362	1718	12.529	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.102	255	255	255	165.805	76.776	0.402	0.492	0.51	3711	1728	74.745	0.379	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.072	255	255	255	133.431	77.268	0.358	0.313	0.385	2985	1728	144.462	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	145.728	77.402	0.358	0.224	0.382	3259	1731	159.444	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.132	255	255	255	133.61	77.537	0.537	0.447	0.553	2988	1736	165.964	0.383	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	179.488	79.415	0.358	0.268	0.382	4014	1780	20.556	0.254	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	139.11	79.728	0.402	0.268	0.412	3111	1786	12.529	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	156.415	79.772	0.402	0.179	0.412	3498	1786	12.529	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	202.919	81.114	0.402	0.268	0.424	4538	1818	18.435	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	146.13	81.293	0.447	0.179	0.456	3268	1820	11.31	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.108	255	255	255	199.967	81.919	0.492	0.358	0.51	4472	1837	15.255	0.358	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.074	255	255	255	166.386	82.142	0.402	0.313	0.412	3721	1839	167.471	0.304	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.054	255	255	255	176.671	82.947	0.402	0.224	0.424	3951	1858	18.435	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	170.947	83.931	0.447	0.224	0.467	3823	1881	16.699	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.092	255	255	255	171.618	84.736	0.447	0.358	0.467	3838	1899	16.699	0.348	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.054	255	255	255	168.488	85.63	0.402	0.224	0.412	3768	1915	167.471	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.068	255	255	255	173.988	85.675	0.358	0.268	0.369	3891	1917	165.964	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.056	255	255	255	158.382	87.642	0.358	0.268	0.382	3542	1963	20.556	0.255	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	187.224	87.642	0.313	0.224	0.361	4187	1965	29.745	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	185.167	88.492	0.358	0.313	0.382	4141	1980	159.444	0.297	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.076	255	255	255	190.443	88.76	0.402	0.313	0.412	4259	1988	12.529	0.301	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.1	255	255	255	200.862	88.984	0.447	0.358	0.456	4492	1994	11.31	0.358	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.09	255	255	255	181.813	89.923	0.447	0.313	0.475	4067	2018	41.186	0.313	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	166.565	90.772	0.358	0.224	0.369	3725	2033	14.036	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.064	255	255	255	180.382	90.817	0.358	0.224	0.382	4034	2031	159.444	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	161.646	92.472	0.358	0.179	0.382	3615	2072	20.556	0.179	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.124	255	255	255	158.606	94.663	0.447	0.402	0.484	3551	2117	123.69	0.402	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	153.463	94.841	0.358	0.224	0.382	3432	2125	20.556	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.054	255	255	255	189.772	96.675	0.358	0.224	0.369	4244	2165	14.036	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.06	255	255	255	169.785	97.346	0.268	0.313	0.341	3798	2177	113.199	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	181.5	98.329	0.358	0.268	0.382	4059	2200	159.444	0.268	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.052	255	255	255	177.61	101.907	0.358	0.224	0.369	3972	2282	14.036	0.224	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	182.976	102.085	0.313	0.358	0.443	4092	2283	135	0.253	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.058	255	255	255	166.699	107.183	0.358	0.268	0.422	3728	2402	32.005	0.26	"deltaefpuup_heau24empty33"	"heau24"	"empty33"
0.146	255	255	255	81.293	239.049	0.447	0.492	0.51	1821	5346	105.255	0.447	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.098	255	255	255	87.285	247.008	0.447	0.313	0.467	1952	5525	163.301	0.313	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.06	255	255	255	55.089	247.5	0.358	0.179	0.4	1232	5535	153.435	0.179	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
0.06	255	255	255	85.496	249.825	0.358	0.224	0.382	1912	5588	159.444	0.224	"deltaefpuup_mepr24earp33"	"mepr24"	"earp33"
